precio,recamaras,banos,estacionamientos,dimensiones,precio_por_mt2,precio_promedio_por_mt2_por_alcaldia,banos_por_habitacion,habitaciones_totales,alcaldia_Azcapotzalco,alcaldia_Benito Juárez,alcaldia_Coyoacán,alcaldia_Cuajimalpa de Morelos,alcaldia_Cuauhtémoc,alcaldia_Gustavo A. Madero,alcaldia_Iztacalco,alcaldia_Iztapalapa,alcaldia_La Magdalena Contreras,alcaldia_Miguel Hidalgo,alcaldia_Tlalpan,alcaldia_Tláhuac,alcaldia_Venustiano Carranza,alcaldia_Xochimilco,alcaldia_Álvaro Obregón,log_precio
64000000.0,4,4,8,623,102728.73194221509,44286.77014042868,1.0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17.974393656948944
15499000.0,3,3,6,361,42933.518005540165,42135.20749665328,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.556286128199478
8900000.0,4,4,3,265,33584.90566037736,18823.529411764706,1.0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,16.001561947061912
24750000.0,4,4,4,655,37786.259541984735,42135.20749665328,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.024336087383013
11600000.0,4,4,3,520,22307.69230769231,32638.88888888889,1.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.266515742283485
12750000.0,3,3,3,262,48664.12213740458,58348.50993377484,1.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16.36104190800008
12450000.0,4,3,2,300,41500.0,47764.786795048145,0.75,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.337231261196273
12990000.0,2,2,2,207,62753.6231884058,47764.786795048145,1.0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.379690465629075
34725000.0,4,3,6,727,47764.786795048145,47764.786795048145,0.75,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.362970475402378
19200000.0,3,4,6,392,48979.5918367347,29268.29268292683,1.3333333333333333,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.770420889081343
15800000.0,3,2,3,246,64227.64227642276,57942.13814445028,0.6666666666666666,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.575520561288332
33000000.0,6,6,19,1333,24756.189047261814,42135.20749665328,1.0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.312018149733785
42900000.0,4,6,2,450,95333.33333333333,58348.50993377484,1.5,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.57438240720827
4450000.0,6,3,3,227,19603.52422907489,42135.20749665328,0.5,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.308414878861498
8900000.0,5,3,3,225,39555.555555555555,32638.88888888889,0.6,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.001561947061912
12600000.0,3,3,3,228,55263.15789473684,29268.29268292683,1.0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.349207451286784
9500000.0,4,4,2,437,21739.130434782608,42135.20749665328,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.066802461833923
13000000.0,6,3,4,200,65000.0,57942.13814445028,0.5,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.380459992348886
70000000.0,4,4,4,705,99290.78014184398,44286.77014042868,1.0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,18.064005814299346
11490000.0,4,2,2,160,71812.5,42135.20749665328,0.5,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.256987736857138
9995000.0,4,3,4,158,63259.49367088608,57942.13814445028,0.75,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.117595625966658
36500000.0,3,3,3,298,122483.22147651007,58348.50993377484,1.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.41282284594998
15450000.0,3,3,2,341,45307.917888563046,42135.20749665328,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.553119626032945
19400000.0,3,3,2,207,93719.80676328503,42135.20749665328,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.780783675579947
59000000.0,3,4,6,999,59059.05905905906,42135.20749665328,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.893048018819147
30000000.0,4,3,5,600,50000.0,58348.50993377484,0.75,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.216707972959764
68250000.0,4,4,6,1180,57838.983050847455,58348.50993377484,1.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18.038688006681358
8990000.0,3,3,2,234,38418.80341880342,44286.77014042868,1.0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,16.0116235176825
54000000.0,4,4,7,600,90000.0,58348.50993377484,1.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.804494623047066
27900000.0,4,6,6,674,41394.6587537092,47764.786795048145,1.5,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.14413728263389
6690000.0,5,3,5,229,29213.973799126637,42135.20749665328,0.6,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.716124581581232
20800000.0,3,3,4,1868,11134.90364025696,32638.88888888889,1.0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.85046359274847
19900000.0,4,4,4,786,25318.066157760815,42135.20749665328,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.806230339945976
21635000.0,5,5,5,562,38496.44128113879,42135.20749665328,1.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.889822977862522
17300000.0,3,4,2,220,78636.36363636363,42135.20749665328,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.666217117271472
10500000.0,4,2,2,172,61046.51162790698,57942.13814445028,0.5,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.166885910365842
38000000.0,4,3,6,1000,38000.0,32494.726797910807,0.75,7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,17.453096744006448
5800000.0,6,3,4,240,24166.666666666668,32638.88888888889,0.5,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.573368647930426
8590000.0,3,2,1,156,55064.10256410256,32494.726797910807,0.6666666666666666,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.966109410374866
13900000.0,5,2,2,242,57438.01652892562,57942.13814445028,0.4,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.447399470043365
39000000.0,7,3,4,444,87837.83783783784,47764.786795048145,0.42857142857142855,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.479072229734946
60000000.0,3,4,6,1596,37593.984962406015,42135.20749665328,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.909855136853043
33700000.0,4,4,4,784,42984.69387755102,42135.20749665328,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.33300842499618
8750000.0,3,2,2,140,62500.0,29268.29268292683,0.6666666666666666,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.984564372619506
19100000.0,3,4,4,630,30317.460317460318,29268.29268292683,1.3333333333333333,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.765198945372877
36000000.0,3,3,3,320,112500.0,58348.50993377484,1.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.399029524198163
35000000.0,3,3,4,690,50724.637681159424,58348.50993377484,1.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.370858648025116
29500000.0,4,4,3,462,63852.81385281385,47764.786795048145,1.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.19990085520835
20950000.0,4,3,3,590,35508.47457627119,42135.20749665328,0.75,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.857649252065116
31000000.0,3,3,10,1245,24899.5983935743,58348.50993377484,1.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.249497794707484
4800000.0,5,3,3,120,40000.0,32494.726797910807,0.6,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.38412668421143
8995000.0,3,2,3,250,35980.0,32638.88888888889,0.6666666666666666,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.012179536539637
8600000.0,4,2,2,211,40758.29383886256,42135.20749665328,0.5,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.967272877502799
15400000.0,4,4,3,340,45294.117647058825,42135.20749665328,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.54987813231892
17000000.0,4,2,1,124,137096.7741935484,66594.8275862069,0.5,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,16.648723960844016
7800000.0,3,2,2,209,37320.574162679426,29268.29268292683,0.6666666666666666,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.86963441986494
40950000.0,3,3,2,360,113750.0,58348.50993377484,1.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.527862392683378
14690000.0,3,3,6,360,40805.555555555555,47764.786795048145,1.0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.502677616223576
19000000.0,5,5,10,990,19191.91919191919,29268.29268292683,1.0,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.759949589762293
5999000.0,3,2,2,77,77909.09090909091,57942.13814445028,0.6666666666666666,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15.607103513329665
16800000.0,3,5,4,574,29268.29268292683,29268.29268292683,1.6666666666666667,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.636889503897294
7099999.0,3,3,3,350,20285.711428571427,32638.88888888889,1.0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.775605342011543
30800000.0,3,5,12,1317,23386.484434320424,42135.20749665328,1.6666666666666667,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.243025280411334
12990000.0,3,5,5,783,16590.038314176247,29268.29268292683,1.6666666666666667,8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.379690465629075
4400000.0,8,6,1,140,31428.571428571428,32494.726797910807,0.75,14,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.29711532616119
28000000.0,3,4,3,771,36316.47211413748,58348.50993377484,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.147715103853763
32000000.0,5,6,6,934,34261.241970021416,42135.20749665328,1.2,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.281246492014
13900000.0,3,3,3,660,21060.60606060606,32638.88888888889,1.0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.447399470043365
22000000.0,5,4,2,347,63400.57636887608,47764.786795048145,0.8,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.906553056777135
53900000.0,5,5,15,736,73233.69565217392,42135.20749665328,1.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.8026410544321
58990000.0,5,7,7,2724,21655.653450807637,42135.20749665328,1.4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.892878512931283
59000000.0,4,5,6,1000,59000.0,42135.20749665328,1.25,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.893048018819147
29000000.0,4,6,3,758,38258.57519788918,47764.786795048145,1.5,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.182806422433504
28000000.0,9,11,5,525,53333.333333333336,47764.786795048145,1.2222222222222223,20,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.147715103853763
18612000.0,4,4,4,400,46530.0,47764.786795048145,1.0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.73931714567545
27000000.0,4,6,6,480,56250.0,47764.786795048145,1.5,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.11134746100564
5950000.0,8,1,2,370,16081.081081081082,18823.529411764706,0.125,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,15.598901945589025
95000000.0,4,4,12,1475,64406.779661016946,42135.20749665328,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.36938746009113
18490000.0,3,3,2,200,92450.0,58348.50993377484,1.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16.732740657446595
7900000.0,4,4,5,277,28519.85559566787,32638.88888888889,1.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.882373444019521
18500000.0,4,3,4,491,37678.20773930754,42135.20749665328,0.75,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.733281344102608
9990000.0,6,4,2,120,83250.0,47764.786795048145,0.6666666666666666,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.11709525072483
63860000.0,4,4,4,634,100725.55205047318,58348.50993377484,1.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.972203760910165
6800000.0,3,2,2,180,37777.77777777778,32638.88888888889,0.6666666666666666,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.732433317205148
11950000.0,3,3,2,160,74687.5,57942.13814445028,1.0,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.2962419200238
41900000.0,3,2,3,713,58765.77840112202,58348.50993377484,0.6666666666666666,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.550796408758714
17500000.0,5,5,5,1004,17430.27888446215,44286.77014042868,1.0,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,16.677711496036597
25800000.0,5,5,10,5000,5160.0,32638.88888888889,1.0,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17.065885088651534
18550000.0,5,4,4,494,37550.60728744939,47764.786795048145,0.8,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.735980400926074
21500000.0,5,5,3,300,71666.66666666667,47764.786795048145,1.0,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.88356353960952
20700000.0,7,4,3,331,62537.76435045317,58348.50993377484,0.5714285714285714,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16.845644306544774
25000000.0,4,2,1,154,162337.66233766233,66594.8275862069,0.5,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,17.034386422832473
46000000.0,3,3,6,1000,46000.0,44286.77014042868,1.0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17.6441519761925
6650000.0,3,2,2,220,30227.272727272728,29268.29268292683,0.6666666666666666,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.710127563007966
6380000.0,2,2,2,60,106333.33333333333,57942.13814445028,1.0,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15.668678812060772
44850000.0,3,4,3,598,75000.0,58348.50993377484,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.618834168765623
7800000.0,3,2,2,51,152941.17647058822,57942.13814445028,0.6666666666666666,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15.86963441986494
11300000.0,4,2,1,464,24353.44827586207,29268.29268292683,0.5,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.24031337217814
145275000.0,7,3,4,1528,95075.26178010472,58348.50993377484,0.42857142857142855,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18.79413906280894
17000000.0,4,4,3,493,34482.75862068965,32638.88888888889,1.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.648723960844016
14342833.0,4,5,8,394,36403.12944162437,32638.88888888889,1.25,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.47876100261947
184999000.0,4,4,4,758,244062.00527704487,42135.20749665328,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,19.03586098302802
33500000.0,3,3,3,720,46527.77777777778,47764.786795048145,1.0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.32705602664604
13900000.0,6,6,2,463,30021.598272138228,47764.786795048145,1.0,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.447399470043365
13700000.0,3,2,4,336,40773.80952380953,32638.88888888889,0.6666666666666666,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.432906463791053
34450000.0,3,3,6,987,34903.74873353597,42135.20749665328,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.35501958445152
13750000.0,4,4,4,323,42569.659442724456,57942.13814445028,1.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.436549454804126
18000000.0,5,2,2,200,90000.0,66594.8275862069,0.4,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,16.705882371415992
42900000.0,4,6,15,915,46885.24590163935,44286.77014042868,1.5,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17.57438240720827
134550000.0,3,4,6,1200,112125.0,42135.20749665328,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.71744644256937
12700000.0,3,3,3,226,56194.69026548672,47764.786795048145,1.0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.357112630168974
13700000.0,3,3,4,342,40058.47953216374,32638.88888888889,1.0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.432906463791053
29890000.0,4,3,4,281,106370.10676156584,66594.8275862069,0.75,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,17.213034567716125
52650000.0,5,5,6,753,69920.3187250996,58348.50993377484,1.0,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.77917681553761
1110000.0,5,5,5,1481,749.49358541526,42135.20749665328,1.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.919871474189012
32000000.0,3,3,5,500,64000.0,47764.786795048145,1.0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,17.281246492014
21000000.0,4,5,2,862,24361.948955916472,58348.50993377484,1.25,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16.860033043306743
11500000.0,3,3,2,145,79310.3448275862,42135.20749665328,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.257857680289998
35000000.0,4,3,2,715,48951.04895104895,58348.50993377484,0.75,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.370858648025116
10850000.0,3,3,2,198,54797.979797979795,42135.20749665328,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.19967573011664
19998000.0,3,4,6,655,30531.297709923663,44286.77014042868,1.3333333333333333,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,16.811142876522933
11480000.0,3,3,2,222,51711.71171171171,57942.13814445028,1.0,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.256117035963705
48750000.0,3,3,5,675,72222.22222222222,58348.50993377484,1.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.70221577592095
64350000.0,3,3,6,1275,50470.58823529412,58348.50993377484,1.0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.979847507546424
5300000.0,4,2,3,200,26500.0,47764.786795048145,0.5,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15.483217567201578
34800000.0,5,10,4,800,43500.0,42135.20749665328,2.0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.365127973480334
84000000.0,7,10,12,1700,49411.76470588235,58348.50993377484,1.4285714285714286,17,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18.24632736871235
24000000.0,4,3,4,11388,2107.481559536354,42135.20749665328,0.75,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.993564429978885
21500000.0,3,3,4,417,51558.75299760192,32638.88888888889,1.0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.88356353960952
41500000.0,4,5,10,2040,20343.13725490196,29268.29268292683,1.25,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,17.541204009297314
5950000.0,3,3,2,120,49583.333333333336,47764.786795048145,1.0,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15.598901945589025
6150000.0,2,2,2,87,70689.6551724138,66594.8275862069,1.0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,15.631962802384313
6150000.0,3,2,3,184,33423.913043478264,47764.786795048145,0.6666666666666666,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15.631962802384313
47500000.0,3,5,4,1000,47500.0,42135.20749665328,1.6666666666666667,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.6762402900575
32000000.0,4,3,3,507,63116.370808678505,58348.50993377484,0.75,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.281246492014
3800000.0,9,5,1,123,30894.308943089432,42135.20749665328,0.5555555555555556,14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.150511887854474
15000000.0,4,2,1,195,76923.07692307692,66594.8275862069,0.5,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,16.52356082573315
5700000.0,3,2,2,125,45600.0,42135.20749665328,0.6666666666666666,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.555976908243359
1633000000.0,3,1,2,109,14981651.37614679,18823.529411764706,0.3333333333333333,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21.21368465154711
132600000.0,4,4,5,1556,85218.50899742931,58348.50993377484,1.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18.702847643257513
10320000.0,3,2,2,182,56703.296703296706,47764.786795048145,0.6666666666666666,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,16.149594414916912
3650000.0,3,2,1,129,28294.57364341085,32638.88888888889,0.6666666666666666,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.11023799953124
59999999.0,3,6,5,405,148148.14567901235,58348.50993377484,2.0,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.909855120186375
180375000.0,5,7,8,1262,142927.89223454834,44286.77014042868,1.4,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,19.010548580602315
14500000.0,3,3,3,330,43939.393939393936,44286.77014042868,1.0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,16.489659276356317
22900000.0,3,3,4,750,30533.333333333332,42135.20749665328,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.94664751219259
35000000.0,3,4,2,821,42630.93788063338,58348.50993377484,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.370858648025116
28500000.0,4,3,4,445,64044.94382022472,58348.50993377484,0.75,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.1654146803266
7780000.0,4,2,2,1000,7780.0,57942.13814445028,0.5,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,15.86706702468927
39500000.0,4,4,6,720,54861.11111111111,32638.88888888889,1.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17.491811255187805
6200000.0,3,3,3,511,12133.07240704501,32638.88888888889,1.0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15.64006001130563
13900000.0,3,4,3,390,35641.02564102564,32638.88888888889,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.447399470043365
7000000.0,3,1,2,157,44585.987261146496,32494.726797910807,0.3333333333333333,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.76142084987672
8300000.0,5,4,4,525,15809.52380952381,29268.29268292683,0.8,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,15.931766193248746
11000000.0,4,4,3,222,49549.54954954955,57942.13814445028,1.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.213405921671733
26900000.0,4,4,3,636,42295.59748427673,44286.77014042868,1.0,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,17.10763688174679
7400000.0,2,2,3,185,40000.0,18823.529411764706,1.0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,15.816990693309524
35000000.0,5,5,4,876,39954.33789954338,42135.20749665328,1.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.370858648025116
6700000.0,4,4,1,96,69791.66666666667,42135.20749665328,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,15.717618233614914
21000000.0,5,5,4,752,27925.531914893618,58348.50993377484,1.0,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16.860033043306743
13500000.0,4,4,5,386,34974.0932642487,32638.88888888889,1.0,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.41820031748273
32000000.0,4,4,4,500,64000.0,58348.50993377484,1.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.281246492014
18900000.0,5,5,8,403,46898.26302729529,32638.88888888889,1.0,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,16.75467253293992
29000000.0,5,5,6,1000,29000.0,42135.20749665328,1.0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.182806422433504
49700000.0,4,5,6,1167,42587.83204798629,32638.88888888889,1.25,9,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17.721515511187583
16800000.0,4,3,2,395,42531.645569620254,57942.13814445028,0.75,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.636889503897294
8500000.0,3,2,2,144,59027.77777777778,32494.726797910807,0.6666666666666666,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.955576839107596
11000000.0,4,4,2,132,83333.33333333333,57942.13814445028,1.0,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.213405921671733
65000000.0,5,6,6,1047,62082.13944603629,58348.50993377484,1.2,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.989897843244528
20880000.0,4,3,2,152,137368.42105263157,57942.13814445028,0.75,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.85430236887143
5090000.0,5,3,3,194,26237.113402061856,25469.16890080429,0.6,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15.44278858499034
1100000.0,4,3,2,120,9166.666666666666,57942.13814445028,0.75,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.910821646859095
4990000.0,3,2,1,190,26263.157894736843,27937.062937062936,0.6666666666666666,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,15.422946668128484
11950000.0,4,3,4,162,73765.43209876544,57942.13814445028,0.75,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16.2962419200238
22000000.0,2,2,3,426,51643.19248826291,58348.50993377484,1.0,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,16.906553056777135
11600000.0,3,3,3,310,37419.354838709674,42135.20749665328,1.0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,16.266515742283485
15990000.0,3,3,4,560,28553.571428571428,29268.29268292683,1.0,6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,16.587474147349223
42000000.0,4,4,3,970,43298.969072164946,58348.50993377484,1.0,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.553180200057167
15000000.0,4,2,1,372,40322.58064516129,66594.8275862069,0.5,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,16.52356082573315
52260000.0,3,4,4,850,61482.35294117647,58348.50993377484,1.3333333333333333,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,17.771741837191833
24700000.0,3,3,5,400,61750.0,32638.88888888889,1.0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,17.022313842084035
2900000.0,4,3,4,274,10583.941605839416,44286.77014042868,0.75,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,14.88022163978423
4900000.0,2,2,1,121,40495.86776859504,32494.726797910807,1.0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,15.404745967162468
